tweet_id_customer,text_customer,tweet_id_reply,text_reply,text_customer_clean,text_reply_clean,predicted_intent,true_intent,reply_quality,decision,notes
2404924,@115858 why has the new update completely crucified my phone pls :'-(,2404923,@691741 We'd like to know more about what's going on so we can help. Which iOS are you currently running? What behaviors are you seeing on your iPhone?,why has the new update completely crucified my phone pls :'-(,We'd like to know more about what's going on so we can help. Which iOS are you currently running? What behaviors are you seeing on your iPhone?,bug_performance_issue,bug_performance_issue,decent,,
1538861,"@AppleSupport I’m having predictive text issues, along with the rest of the world. Can you help?",1538860,@477017 We'd like to try. Please meet us in DM and provide a few more details. https://t.co/GDrqU22YpT,"I’m having predictive text issues, along with the rest of the world. Can you help?",We'd like to try. Please meet us in DM and provide a few more details.,bug_performance_issue,bug_performance_issue,decent,,
8420,@AppleSupport Chat doesn’t seem to work in Germany. On the order page I cannot leave comments …,8418,"@117481 If you are unable to access these resources, let's get you connected with our local AppleCare Support team to get you to our Online Support group: https://t.co/zDY8Np0kg6",Chat doesn’t seem to work in Germany. On the order page I cannot leave comments …,"If you are unable to access these resources, let's get you connected with our local AppleCare Support team to get you to our Online Support group:",bug_performance_issue,bug_performance_issue,good,,
1776250,@AppleSupport  you’ve got to fix this glitch that won’t let me type the capital letter that sounds like eye. I️ can’t do it. See what happens?!,1776249,@533768 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,you’ve got to fix this glitch that won’t let me type the capital letter that sounds like eye. I️ can’t do it. See what happens?!,Here’s what you can do to work around the issue until it’s fixed in a future software update:,bug_performance_issue,bug_performance_issue,good,,
2773252,When your @115858 iphone  charging chord breaks😩 https://t.co/Z3bvxMWvAq,2773251,@775112 We'd love to help and explore support options with you today. Meet up with us in DM and let us know if this is the original Lightning cable that came with your Apple product. https://t.co/GDrqU22YpT,When your  iphone  charging chord breaks😩,We'd love to help and explore support options with you today. Meet up with us in DM and let us know if this is the original Lightning cable that came with your Apple product.,general_complaint,general_complaint,decent,,
1248374,@116333 Fix the calculator in iOS 11! This is ridiculous!,1921242,"@571936 If you're having issues with the Calculator app, we'll be happy to help. To start, DM us a few more details about what's going on. https://t.co/GDrqU2kzhr",Fix the calculator in iOS 11! This is ridiculous!,"If you're having issues with the Calculator app, we'll be happy to help. To start, DM us a few more details about what's going on.",bug_performance_issue,bug_performance_issue,decent,,
2455290,@115858 @AppleSupport why is my uppercase i an emoji!?!? https://t.co/Dp2myqWqVK,2455288,@703352 We're here to help. We released an update created to address this issue. Backup your iPhone and update following these steps: https://t.co/80YRnjDFDk DM us if you have any questions about doing this. https://t.co/GDrqU22YpT,why is my uppercase i an emoji!?!?,We're here to help. We released an update created to address this issue. Backup your iPhone and update following these steps:  DM us if you have any questions about doing this.,how_to_info_request,how_to_info_request,good,,
505165,"@115858 Since the last two software updates my Siri no longer works properly. Worked perfect before everytime, now I have to ask it several times and usually end up frustrated and opening my phone to manually do what I want.These updates r suppose to make the📱better NOT worse👎🏼",505163,"@235818 We certainly understand how important it is that Siri functions as you'd expect. We can definitely look into this further with you. 
Does it make a difference if you restart your iPhone? 
Do you have a case on your iPhone?","Since the last two software updates my Siri no longer works properly. Worked perfect before everytime, now I have to ask it several times and usually end up frustrated and opening my phone to manually do what I want.These updates r suppose to make the📱better NOT worse👎🏼","We certainly understand how important it is that Siri functions as you'd expect. We can definitely look into this further with you. 
Does it make a difference if you restart your iPhone? 
Do you have a case on your iPhone?",bug_performance_issue,bug_performance_issue,decent,,
1761257,@115858 I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ FIX IT I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,1761256,@530031 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ FIX IT I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_complaint,general_complaint,good,,
2799420,@AppleSupport Hi thanks i’m using iphone 6s and i’m running ios 11.1.2,2799422,@388004 Thanks for that info. What is the normal source of these PDF's? Were they downloaded from email or a website? Or are they synced from other devices?,Hi thanks i’m using iphone 6s and i’m running ios 11.1.2,Thanks for that info. What is the normal source of these PDF's? Were they downloaded from email or a website? Or are they synced from other devices?,general_complaint,general_complaint,decent,,
839887,@AppleSupport the new watch os messed with the cropping of my photo face picture and now i can't adjust it or even pick a new picture help,839885,@162185 Let us offer our help. Are you able to add a completely new face using the steps here? https://t.co/hxIK6Q3gYO,the new watch os messed with the cropping of my photo face picture and now i can't adjust it or even pick a new picture help,Let us offer our help. Are you able to add a completely new face using the steps here?,bug_performance_issue,bug_performance_issue,decent,,
1649543,@AppleSupport I️ want this keyboard thing fixed,1649542,@503862 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,I️ want this keyboard thing fixed,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_complaint,general_complaint,good,,
1804506,@115858 this update is messing up my phone .... #worstmistake #dontupdate 🙄,1804505,@542186 We want you to be able to enjoy the new iOS update. We can help! DM us and let us know what's going on with it. https://t.co/GDrqU22YpT,this update is messing up my phone .... #worstmistake #dontupdate 🙄,We want you to be able to enjoy the new iOS update. We can help! DM us and let us know what's going on with it.,bug_performance_issue,bug_performance_issue,decent,,
1497946,@AppleSupport Yes! The new features are there! Thank you,1497948,@313320 It's our pleasure. Feel free to reach out anytime. Have a great day!,Yes! The new features are there! Thank you,It's our pleasure. Feel free to reach out anytime. Have a great day!,general_complaint,general_complaint,good,,
2944552,@116333 @AppleSupport @156470 @140312 look what I found after opening my https://t.co/t6gMkFyqbE sent me a damaged unit and they don’t want to replace it as the technical service is not available in my country I’m really disappointed and I will never buy any Apple product https://t.co/aq2QCtEVxR,2944551,@813415 We'd love to help out with your new iPhone X. What country are you located in? Let us know in Direct Message and we'd be happy to assist. https://t.co/GDrqU22YpT,look what I found after opening my  sent me a damaged unit and they don’t want to replace it as the technical service is not available in my country I’m really disappointed and I will never buy any Apple product,We'd love to help out with your new iPhone X. What country are you located in? Let us know in Direct Message and we'd be happy to assist.,general_complaint,hardware_safety_issue,decent,,
1103739,"@AppleSupport It happens on all GPS centric apps:Apple Maps, Google Maps, and Waze.",1103740,@380456 Thanks for that info. Go ahead and reach out to us in DM &amp; we'll continue there. https://t.co/GDrqU22YpT,"It happens on all GPS centric apps:Apple Maps, Google Maps, and Waze.",Thanks for that info. Go ahead and reach out to us in DM &amp; we'll continue there.,bug_performance_issue,bug_performance_issue,decent,,
1768170,"@115858 bonjour mon IPad ne se rallume plus,même après l'avoir laisser chargé,connecté à @118721. HELP ME, MY IPAD HAS A HEART ATTACK I THINK",1768168,@531632 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,"bonjour mon IPad ne se rallume plus,même après l'avoir laisser chargé,connecté à . HELP ME, MY IPAD HAS A HEART ATTACK I THINK",We offer support via Twitter in English. Contact us for help in your preferred language here:,bug_performance_issue,bug_performance_issue,decent,,
2429175,"Yo, my phone really spazzed just now! My alarm went off, and I was clicking stop, and nothing. I couldn’t turn it off, lower the volume, NOTHING! First time I had to reset my phone manually. @115858 ya fucking up!",2429174,@697405 We'd like to help! Can you tell us the device you are using along with the exact version of iOS that is running on the device?,"Yo, my phone really spazzed just now! My alarm went off, and I was clicking stop, and nothing. I couldn’t turn it off, lower the volume, NOTHING! First time I had to reset my phone manually.  ya fucking up!",We'd like to help! Can you tell us the device you are using along with the exact version of iOS that is running on the device?,bug_performance_issue,bug_performance_issue,decent,,
1412721,@AppleSupport Yes my software is fully up to date,1412720,"@448297 Let's make sure your iPhone is backed up and move on to step 7 in this article:
https://t.co/sXbhzfS2lM",Yes my software is fully up to date,Let's make sure your iPhone is backed up and move on to step 7 in this article:,general_complaint,general_complaint,good,,
2790683,@115858 @AppleSupport Clock app icon is displaying incorrect time (red second hand is also frozen) however...correct time is displayed top centre. 🤔 #Ios #Ios11.1.2 #Iphone7 #appleiphone #iphone https://t.co/mH64rNWwwy,2790681,@778873 Thanks for reaching out. We can definitely look into this further with you. Do you have the same results after you restart your iPhone?,Clock app icon is displaying incorrect time (red second hand is also frozen) however...correct time is displayed top centre. 🤔 #Ios #Ios11.1.2 #Iphone7 #appleiphone #iphone,Thanks for reaching out. We can definitely look into this further with you. Do you have the same results after you restart your iPhone?,bug_performance_issue,bug_performance_issue,decent,,
618557,@AppleSupport iPhone 6s  IOS 11.0.2.,618559,@266757 Is the behavior occurring completely at random or mainly when using specific applications? DM us the answer. https://t.co/GDrqU22YpT,iPhone 6s  IOS 11.0.2.,Is the behavior occurring completely at random or mainly when using specific applications? DM us the answer.,general_complaint,general_complaint,decent,,
1524117,@AppleSupport When will this 👉🏾 I️  be fixed?,1524115,@473496 We can provide you more insight in Direct Message. Click on the link below please. https://t.co/GDrqU22YpT,When will this 👉🏾 I️  be fixed?,We can provide you more insight in Direct Message. Click on the link below please.,bug_performance_issue,bug_performance_issue,decent,,
87030,Unable to create user accounts of any level after the OSX fix that has been released to patch the root issue..... (Domain Joined machine) @115858 @AppleSupport #itonlygetsworse https://t.co/ABxDwPNOFu,87029,@135045 We are here to help. Let's start the device into safe mode. Does the issue remain then? DM us the answer. Here are the steps for safe mode: https://t.co/PQ4LSYhUTY https://t.co/GDrqU22YpT,Unable to create user accounts of any level after the OSX fix that has been released to patch the root issue..... (Domain Joined machine)   #itonlygetsworse,We are here to help. Let's start the device into safe mode. Does the issue remain then? DM us the answer. Here are the steps for safe mode:,bug_performance_issue,bug_performance_issue,good,,
1877573,@AppleSupport y’all gotta fix this I.T problem on everyone’s phone I just want to be able to say it again not I.T,1877572,"@425485 Let's help get this resolved. First, what version of iOS are you using? Next, are you using the default keyboard?",y’all gotta fix this I.T problem on everyone’s phone I just want to be able to say it again not I.T,"Let's help get this resolved. First, what version of iOS are you using? Next, are you using the default keyboard?",bug_performance_issue,bug_performance_issue,decent,,
2434220,@AppleSupport Please help! Keep getting same message when trying to set up a new Apple id. https://t.co/9FX2HQOngl,2434219,@698523 We can help. Let's get more information from you in DM. Reach out there to continue. https://t.co/GDrqU22YpT,Please help! Keep getting same message when trying to set up a new Apple id.,We can help. Let's get more information from you in DM. Reach out there to continue.,account_login_problem,account_login_problem,decent,,
1771198,"@115858, seriously? I forgot my iPhone 6 at home today. It was fully charged; got home from work, the battery was at 12%. That’s ridiculous.",1771197,@532419 We'd love to help. Reach us via DM to continue. https://t.co/GDrqU22YpT,", seriously? I forgot my iPhone 6 at home today. It was fully charged; got home from work, the battery was at 12%. That’s ridiculous.",We'd love to help. Reach us via DM to continue.,bug_performance_issue,bug_performance_issue,decent,,
1763705,@AppleSupport I’m pushing the wifi button manually and my version is 11.1,1763707,@530602 Are you pressing the Wi-Fi button in settings or in Control Center?,I’m pushing the wifi button manually and my version is 11.1,Are you pressing the Wi-Fi button in settings or in Control Center?,how_to_info_request,how_to_info_request,decent,,
2410187,@115858 please fix my keyboard whenever I️ type I️. I️ am lost and confused,2410186,"@692965 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",please fix my keyboard whenever I️ type I️. I️ am lost and confused,"iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up:",bug_performance_issue,bug_performance_issue,good,,
1541143,After repeatedly asking #Gateshead @115858 iMac 🖥 is working after fixing the HDD- get it home - plug it in - Doesn’t work!! 😬,1541142,@477619 We'd like to find out what's going on with your iMac. Is it not powering on? Please send us a DM. https://t.co/GDrqU22YpT,After repeatedly asking #Gateshead  iMac 🖥 is working after fixing the HDD- get it home - plug it in - Doesn’t work!! 😬,We'd like to find out what's going on with your iMac. Is it not powering on? Please send us a DM.,general_complaint,bug_performance_issue,decent,,
282428,"@AppleSupport Hi! excuse me! since the update, my battery is terrible. I see the percentage go lower. Wat can i do about it?",282430,@183285 Hi there. We're happy to help. Check out this great resource: https://t.co/bivpdfBNJ6 Let us know if this helps.,"Hi! excuse me! since the update, my battery is terrible. I see the percentage go lower. Wat can i do about it?",Hi there. We're happy to help. Check out this great resource:  Let us know if this helps.,bug_performance_issue,bug_performance_issue,good,,
2729066,@AppleSupport Yes I’m toggling the WiFi and Bluetooth from the Control Center. Even though I’m not toggling it. It automatically switches itself.,2729068,"@765168 In iOS 11 and later, when you tap the Wi-Fi &amp; Bluetooth icons in Control Center, your device will disconnect from Wi-Fi and Bluetooth accessories, but both features will still be available. Head into Settings &gt; Wi-Fi and Settings &gt; Bluetooth to toggle those features off.",Yes I’m toggling the WiFi and Bluetooth from the Control Center. Even though I’m not toggling it. It automatically switches itself.,"In iOS 11 and later, when you tap the Wi-Fi &amp; Bluetooth icons in Control Center, your device will disconnect from Wi-Fi and Bluetooth accessories, but both features will still be available. Head into Settings &gt; Wi-Fi and Settings &gt; Bluetooth to toggle those features off.",bug_performance_issue,bug_performance_issue,good,,
1227231,@AppleSupport I need help with my phone,1227230,@407893 That's why we're here! How can we help? Go ahead and let us know in DM. We'll meet you there. Thanks! https://t.co/GDrqU22YpT,I need help with my phone,That's why we're here! How can we help? Go ahead and let us know in DM. We'll meet you there. Thanks!,general_complaint,general_complaint,decent,,
2276302,@AppleSupport why can’t I claim my artist profile?,2276301,@662060 What happens when you try? Have you been through this link? https://t.co/myULYUfP1j,why can’t I claim my artist profile?,What happens when you try? Have you been through this link?,how_to_info_request,how_to_info_request,decent,,
2945744,"Hey @AppleSupport, any clue why login into a Google account is broken? Same issue for @811378 https://t.co/feQyPaFmhk",2945743,@813676 Send us a DM with more details. Include the country you're in please. We'll do our best to look into this with you. https://t.co/GDrqU22YpT,"Hey , any clue why login into a Google account is broken? Same issue for",Send us a DM with more details. Include the country you're in please. We'll do our best to look into this with you.,account_login_problem,account_login_problem,decent,,
1925117,@115858 why did my iPhone start tripping every since the new ones came out 🤔🤔🤔🤔,1925116,@498632 We’re happy to assist with any complications you’re facing. Could you let us know more details via a DM? We’ll go from there. https://t.co/GDrqU22YpT,why did my iPhone start tripping every since the new ones came out 🤔🤔🤔🤔,We’re happy to assist with any complications you’re facing. Could you let us know more details via a DM? We’ll go from there.,how_to_info_request,bug_performance_issue,decent,,
514742,@115858 y my phone always fucking up since the update?,514741,"@238526 We are glad to help you out with your iPhone. Could you let us know in DM which iPhone you carry, the current iOS as well as a few details into how it is not meeting your expectations? You can find the iOS at Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",y my phone always fucking up since the update?,"We are glad to help you out with your iPhone. Could you let us know in DM which iPhone you carry, the current iOS as well as a few details into how it is not meeting your expectations? You can find the iOS at Settings &gt; General &gt; About.",bug_performance_issue,bug_performance_issue,decent,,
1857977,I finally updated my phone and my battery went from 24% to 20% to 18%.... while plugged in. Ok @115858 @AppleSupport,1857975,@555578 Let's take a look into this together. Were you using the iPhone while it was plugged in or was it sitting idle?,I finally updated my phone and my battery went from 24% to 20% to 18%.... while plugged in. Ok,Let's take a look into this together. Were you using the iPhone while it was plugged in or was it sitting idle?,bug_performance_issue,bug_performance_issue,decent,,
1680906,@AppleSupport do you have an email address to make a complaint to? About a London store.,1680905,@511097 We'd love to hear more about your experience. Go ahead and provide us more details within DM here: https://t.co/GDrqU22YpT,do you have an email address to make a complaint to? About a London store.,We'd love to hear more about your experience. Go ahead and provide us more details within DM here:,general_complaint,general_complaint,decent,,
2105977,"Yo, @AppleSupport. I followed your suggestion for the keyboard shortcut to fix your I problem and I️t didn’t work. 😖 see below. https://t.co/3AVhs4JNlV",2105976,@229877 Thank you for reaching out to us. We'd like to gather some information. Please DM us the exact iOS your device is running. https://t.co/GDrqU22YpT,"Yo, . I followed your suggestion for the keyboard shortcut to fix your I problem and I️t didn’t work. 😖 see below.",Thank you for reaching out to us. We'd like to gather some information. Please DM us the exact iOS your device is running.,bug_performance_issue,bug_performance_issue,decent,,
1762995,@115858 can you fix this stupid glitch where every “I️” I️ type turns into an A and a question mark? 🙄,1762994,@530418 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,can you fix this stupid glitch where every “I️” I️ type turns into an A and a question mark? 🙄,Here’s what you can do to work around the issue until it’s fixed in a future software update:,bug_performance_issue,bug_performance_issue,good,,
1076338,Is there a way to downgrade my phone to iOS 10.3.3? My phone is not the same as it was before because of the iOS 11 update @AppleSupport.,1076336,@290848 Please meet us in DM and we’ll explore your options together. https://t.co/GDrqU22YpT,Is there a way to downgrade my phone to iOS 10.3.3? My phone is not the same as it was before because of the iOS 11 update .,Please meet us in DM and we’ll explore your options together.,how_to_info_request,how_to_info_request,decent,,
2477532,Thai damn glitch where the I becomes that bloody symbol on the iPhone keyboard is annoying as hell! @AppleSupport,2477530,"@708145 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",Thai damn glitch where the I becomes that bloody symbol on the iPhone keyboard is annoying as hell!,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up:",bug_performance_issue,bug_performance_issue,good,,
1395107,"All of a sudden @115858 @118936 wants some code I've never heard off all the Credit Card info is correct, tried PayPal. Nothing. Pathetic.",1395106,@444440 We'll help as much as we can. Is this a two-factor authentication code? Check out this page: https://t.co/RONuUjClwW,"All of a sudden   wants some code I've never heard off all the Credit Card info is correct, tried PayPal. Nothing. Pathetic.",We'll help as much as we can. Is this a two-factor authentication code? Check out this page:,order_purchase_billing,order_purchase_billing,good,,
2020527,@115858 why does this happen when you try typing the letter... I️. Fix it!,2020526,"@597537 Thanks for reaching out to us. Please check out this link for help with your issue: https://t.co/xU1AGHStV6
Questions? DM us. https://t.co/GDrqU22YpT",why does this happen when you try typing the letter... I️. Fix it!,"Thanks for reaching out to us. Please check out this link for help with your issue: 
Questions? DM us.",bug_performance_issue,bug_performance_issue,decent,,
2177333,Until January. @115858 Fix up! We don't pay the amount of money we do for our phones to be told it cannot be fixed 😊😊😊,2177332,@638187 We're here to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,Until January.  Fix up! We don't pay the amount of money we do for our phones to be told it cannot be fixed 😊😊😊,We're here to help. Please meet us in DM and we'll take a look at this together.,general_complaint,general_complaint,decent,,
847023,@AppleSupport What happened to the ‘night time light’ on the new ios?,2335078,"@553127 Are you meaning Night Shift? If so, this article may help: https://t.co/NBE76DOiEM",What happened to the ‘night time light’ on the new ios?,"Are you meaning Night Shift? If so, this article may help:",how_to_info_request,how_to_info_request,good,,
2727053,@115858 Flagging down @AppleSupport for this #touchbar brightness bug. Any help would be appreciated!,2727051,@764724 Let’s dig a little deeper to see what we can find out! When did you first notice this issue with the Touch Bar? Does this issue persist after you restart the Mac?,Flagging down  for this #touchbar brightness bug. Any help would be appreciated!,Let’s dig a little deeper to see what we can find out! When did you first notice this issue with the Touch Bar? Does this issue persist after you restart the Mac?,bug_performance_issue,bug_performance_issue,good,,
894808,@AppleSupport why is my iPhone turning some of my pictures sideways when I view them.,894806,@332463 We'd like to look into what's going on with your pictures. Which iPhone and iOS version are you using?,why is my iPhone turning some of my pictures sideways when I view them.,We'd like to look into what's going on with your pictures. Which iPhone and iOS version are you using?,how_to_info_request,how_to_info_request,decent,,
300115,"@AppleSupport It’s not only me, few of my friends also facing the same issue..",300114,@187567 We'd love to look into what's going on with your iPhone's battery. Join us in DM and we'll get started. https://t.co/GDrqU2kzhr,"It’s not only me, few of my friends also facing the same issue..",We'd love to look into what's going on with your iPhone's battery. Join us in DM and we'll get started.,general_complaint,general_complaint,decent,,
566751,@AppleSupport my phone keeps crashing getting me to put my pin code in numerous times this has just started,566750,@252879 We know the importance of getting that fixed quickly! You'll want to get your device updated to correct that issue. Here's the steps: https://t.co/osZOKKTalm,my phone keeps crashing getting me to put my pin code in numerous times this has just started,We know the importance of getting that fixed quickly! You'll want to get your device updated to correct that issue. Here's the steps:,bug_performance_issue,bug_performance_issue,good,,
1706845,I’m so tired of seeing “A [?]” !!!! @115858 FIX IT🙄,1706844,@517269 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,I’m so tired of seeing “A [?]” !!!!  FIX IT🙄,Here’s what you can do to work around the issue until it’s fixed in a future software update:,bug_performance_issue,bug_performance_issue,good,,
1647349,@115858 can you people fix the damn keyboard,1647348,@503296 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,can you people fix the damn keyboard,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_complaint,general_complaint,good,,
2299235,Anyone else have the issue where you start typing a long text and your phone malfunctions and closes the message app mid text w/o saving your text? @AppleSupport #iOS11 SUCKS.,2299233,"@570024 Hey, we can work with you to see what's going on with the Messages app. First, can you tell us the exact iOS version installed? Also, does restarting your iPhone make a difference?",Anyone else have the issue where you start typing a long text and your phone malfunctions and closes the message app mid text w/o saving your text?  #iOS11 SUCKS.,"Hey, we can work with you to see what's going on with the Messages app. First, can you tell us the exact iOS version installed? Also, does restarting your iPhone make a difference?",bug_performance_issue,bug_performance_issue,good,,
992372,@AppleSupport new OS has a Do Not Disturb setting.  But how does the phone know if you are a driver or passenger? This should be optional!!! https://t.co/vzUTW11S9x,992371,@355062 Great question! The info necessary to ensure you receive your messages as a passenger is here: https://t.co/BdISLrN866,new OS has a Do Not Disturb setting.  But how does the phone know if you are a driver or passenger? This should be optional!!!,Great question! The info necessary to ensure you receive your messages as a passenger is here:,how_to_info_request,how_to_info_request,good,,
23126,@AppleSupport So how many attempts do I get and what happens if i Enter the wrong code???,23123,"@121036 After attempting so many tries to enter the Restrictions passcode, your device will prompt you to wait an extended time before letting you try again.",So how many attempts do I get and what happens if i Enter the wrong code???,"After attempting so many tries to enter the Restrictions passcode, your device will prompt you to wait an extended time before letting you try again.",how_to_info_request,how_to_info_request,good,,
2729008,@AppleSupport what’s with all the updates. Now I can’t even see what’s playing on the widget. Bring back my lock screen music display. 😭😭😭 https://t.co/dzUPqm71rM,2729007,@464945 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,what’s with all the updates. Now I can’t even see what’s playing on the widget. Bring back my lock screen music display. 😭😭😭,We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started.,bug_performance_issue,bug_performance_issue,decent,,
1219268,@AppleSupport Yes. Everything shows up on browser. It started since last update. Everything was fine before. iPhone 7,1219269,@406068 Let's continue in DM so we may better assist you. https://t.co/GDrqU22YpT,Yes. Everything shows up on browser. It started since last update. Everything was fine before. iPhone 7,Let's continue in DM so we may better assist you.,bug_performance_issue,bug_performance_issue,decent,,
1701012,@AppleSupport get rid of this question box thing I keep seeing please!,1701010,@515785 We'd like to better understand what's happening to see how we can help. What exactly is happening and on which device model?,get rid of this question box thing I keep seeing please!,We'd like to better understand what's happening to see how we can help. What exactly is happening and on which device model?,how_to_info_request,how_to_info_request,decent,,
935887,"Pleaseee @AppleSupport fix the battery issue on iPhone software, it dies so ridiculous fast that it's very frustrating!",935885,@341871 We've received your DM and will reply there to you shortly.,"Pleaseee  fix the battery issue on iPhone software, it dies so ridiculous fast that it's very frustrating!",We've received your DM and will reply there to you shortly.,bug_performance_issue,bug_performance_issue,good,,
457229,@AppleSupport the newest update makes my phone’s brightness change on its own. How do I make it stop? It’s so irritating!,457227,"@223560 Sure thing. Auto-brightness can be disabled under Settings &gt; General &gt; Accessibility &gt; Display Accommodations.
Keep in mind that disabling this feature may decrease battery life.",the newest update makes my phone’s brightness change on its own. How do I make it stop? It’s so irritating!,"Sure thing. Auto-brightness can be disabled under Settings &gt; General &gt; Accessibility &gt; Display Accommodations.
Keep in mind that disabling this feature may decrease battery life.",how_to_info_request,how_to_info_request,good,,
1599712,@AppleSupport I have a folder in mail on iOS that won’t go away. Looks like an iOS 11.1 bug.,1599711,@246955 We'd love to help. Reach us via DM to continue. https://t.co/GDrqU22YpT,I have a folder in mail on iOS that won’t go away. Looks like an iOS 11.1 bug.,We'd love to help. Reach us via DM to continue.,bug_performance_issue,bug_performance_issue,decent,,
2964132,"@AppleSupport Hi, I got  replacement EarPods and the guy told me yesterday I don’t have to send them back to you guys, but I have a return shipping label. Do I send them to Apple? He is the Repair ID: D273924695",2964131,@169257 We're glad to look into this with you and help! Please DM us to proceed from here. https://t.co/GDrqU22YpT,"Hi, I got  replacement EarPods and the guy told me yesterday I don’t have to send them back to you guys, but I have a return shipping label. Do I send them to Apple? He is the Repair ID: D273924695",We're glad to look into this with you and help! Please DM us to proceed from here.,how_to_info_request,how_to_info_request,decent,,
2861082,@115858 #MacbookPro has been doing this on cycle none stop. Not sure what is happening. Any help? Purple ish screen @AppleSupport https://t.co/1v9926e3Vu,2861080,@755547 Got it. Try resetting the NVRAM: https://t.co/sf0JEbUJVS Update us after.,#MacbookPro has been doing this on cycle none stop. Not sure what is happening. Any help? Purple ish screen,Got it. Try resetting the NVRAM:  Update us after.,bug_performance_issue,bug_performance_issue,good,,
1424733,Hey @115858 @AppleSupport care to explain how my iPhone6s+ was working perfectly fine until I upgraded to IOS11 and now suddenly it's buggy?🤔,1424732,@451000 We're happy to help with any issues you're experiencing. Please let us know a bit more about what's happening.,Hey   care to explain how my iPhone6s+ was working perfectly fine until I upgraded to IOS11 and now suddenly it's buggy?🤔,We're happy to help with any issues you're experiencing. Please let us know a bit more about what's happening.,bug_performance_issue,bug_performance_issue,decent,,
301584,@AppleSupport requested account recovery on 26th September... still waiting. Requested again today. Your service is shocking!,301583,@187945 There may be a few options to help speed up recovery time. Check them out here: https://t.co/SnE0Z3ADUS,requested account recovery on 26th September... still waiting. Requested again today. Your service is shocking!,There may be a few options to help speed up recovery time. Check them out here:,account_login_problem,account_login_problem,good,,
2321961,@AppleSupport I still have to switch WiFi off on my iPhone like 50 times a day since it keeps switching on automatically. What’s the deal??,2321960,@471590 What iOS version are you using? Have you switched Wi-Fi off from Settings &gt; Wi-Fi?,I still have to switch WiFi off on my iPhone like 50 times a day since it keeps switching on automatically. What’s the deal??,What iOS version are you using? Have you switched Wi-Fi off from Settings &gt; Wi-Fi?,bug_performance_issue,bug_performance_issue,decent,,
2080934,Note to self. My @115858 #AppleWatchSeries3 went Samsung galaxy on me and nearly exploded putting it into theater mode. Wow.,2080933,@615371 We want to help. DM us details and include the country you're in. We'll continue support with you there. https://t.co/GDrqU22YpT,Note to self. My  #AppleWatchSeries3 went Samsung galaxy on me and nearly exploded putting it into theater mode. Wow.,We want to help. DM us details and include the country you're in. We'll continue support with you there.,hardware_safety_issue,hardware_safety_issue,decent,,
312188,"Swollen Battery on 1st Gen Apple Watch, Screen Dislodged, Apple Support Chat denies Warranty Extension #confused @AppleSupport",312187,@190555 We'd like to gather some additional information regarding your exchange. Please meet us in DM to proceed. https://t.co/GDrqU22YpT,"Swollen Battery on 1st Gen Apple Watch, Screen Dislodged, Apple Support Chat denies Warranty Extension #confused",We'd like to gather some additional information regarding your exchange. Please meet us in DM to proceed.,hardware_safety_issue,hardware_safety_issue,decent,,
1395696,"@AppleSupport when I delete events in Final Cut it doesn’t send them to system trash which is talking up over 140GB of storage, help pls",1395695,@444560 Hey there! Let's get you to our Final Cut experts. You can reach them here: https://t.co/IBIY3vMgPj,"when I delete events in Final Cut it doesn’t send them to system trash which is talking up over 140GB of storage, help pls",Hey there! Let's get you to our Final Cut experts. You can reach them here:,bug_performance_issue,bug_performance_issue,good,,
